GeneSymbol,miRNA,mirDIPscore,r_values, p_values,false_discovery_rate
DEK,hsa-miR-200a-3p,0.906188938817124,-0.101795761054499,0.0214932165860912,0.0411055708702313
FAP,hsa-miR-30b-5p,0.90573292695127,-0.128249002693295,0.00371792722938956,0.0104057943398902
DPYSL2,hsa-miR-106b-5p,0.905653345766826,-0.107687192888769,0.0149730295049292,0.0312174870463669
SOX5,hsa-miR-200a-3p,0.905604353892377,-0.113533559347546,0.0102891032175928,0.0233330870605501
PTPRG,hsa-miR-200a-3p,0.905516789986808,-0.115270896640974,0.00917440149117642,0.0213216846300312
RNF220,hsa-miR-30b-5p,0.905482166457375,-0.111889915244386,0.0114526853517499,0.0253643628631473
SKP1,hsa-miR-130b-3p,0.905130831952387,-0.242996758177139,2.73369812906924e-08,4.13639823728024e-07
CCSAP,hsa-miR-135a-5p,0.905110931703497,-0.0993209726031858,0.0248949942892824,0.0459129236143943
EPB41L4B,hsa-miR-16-5p,0.905019770277468,-0.108007168060026,0.0146749626086533,0.0307153861703014
KLF11,hsa-miR-138-5p,0.904839195863245,-0.237193868652745,5.92670080959984e-08,8.26632618879169e-07
PCDHA12,hsa-miR-106b-5p,0.904797418623657,-0.114817667527788,0.00945432643622678,0.0218338972689891
WDFY3,hsa-miR-106b-5p,0.904672107392616,-0.182616682851911,3.34099493882362e-05,0.000210775408398439
ENPP5,hsa-miR-106b-5p,0.904554269527285,-0.243979878641157,2.39308341161631e-08,3.66890612117892e-07
SLC22A23,hsa-miR-106b-5p,0.904515863088197,-0.209204945585386,1.88147001447378e-06,1.77871918581282e-05
HLF,hsa-miR-106b-5p,0.904399682350631,-0.194984424701657,9.19855081454931e-06,7.00587510053742e-05
RREB1,hsa-miR-199a-3p,0.904366272675258,-0.109216988421021,0.0135945891300683,0.0289369536758926
PER2,hsa-miR-30b-5p,0.904268580485962,-0.130794286801602,0.00308413934199805,0.00894469629963693
G3BP2,hsa-miR-130b-3p,0.904172310534213,-0.136758490890871,0.00196535208446038,0.00621164069035861
AGO1,hsa-miR-106b-5p,0.903904561656326,-0.152040474165821,0.000570676223025501,0.00225578002836937
ADD1,hsa-miR-153-3p,0.9034690203862,-0.134890392595042,0.0022676049731722,0.00697076645351506
MPPED2,hsa-miR-130b-3p,0.903424289857591,-0.128466396397704,0.00365951047122409,0.0102690777162712
FGD5,hsa-miR-106b-5p,0.903375636706113,-0.211235391137777,1.48624219063709e-06,1.44782536037981e-05
FN1,hsa-miR-200b-3p,0.903138503804781,-0.102018464751438,0.0212078867862473,0.0407103509338187
CITED2,hsa-miR-199a-3p,0.90313347326509,-0.134933291234676,0.00226021244458809,0.00695320497185954
WAPL,hsa-miR-200c-3p,0.903092616462722,-0.100237802132266,0.0235840805063068,0.0440745356290728
ERG,hsa-miR-30b-5p,0.903078474599861,-0.147905778397516,0.000806856974854182,0.00300624952978467
ZBTB47,hsa-miR-106b-5p,0.903062553549328,-0.217359246530784,7.19621010667515e-07,7.62267990246122e-06
SPRYD3,hsa-miR-16-5p,0.902942718740115,-0.166185341486166,0.000163226998908755,0.000804095335354447
RPS6KB1,hsa-miR-200c-3p,0.902930925531022,-0.17341858381254,8.26443956731561e-05,0.000453115568004514
MSANTD2,hsa-miR-1-3p,0.90274286765066,-0.126491610992981,0.0042220906214187,0.0115121764408598
NTN4,hsa-miR-106b-5p,0.90270058340924,-0.147104075949544,0.000862024216585944,0.00317767781246918
TRAF6,hsa-miR-146b-5p,0.902099195516617,-0.238962115346257,4.69161992598562e-08,6.71002206432566e-07
RAP1B,hsa-miR-429,0.902058311317363,-0.140083037537195,0.00151701487066944,0.00504733481489147
NR5A2,hsa-miR-200c-3p,0.901962233831732,-0.132364262861193,0.00274391241304312,0.00813838955839841
OSBPL11,hsa-miR-200a-3p,0.901893156194945,-0.104431068485105,0.0183216787944967,0.0364535704744656
YWHAQ,hsa-miR-15a-5p,0.901804096708153,-0.134991276558659,0.00225025508452326,0.00692735317363727
EZH1,hsa-miR-106b-5p,0.901687176110054,-0.203147804216969,3.75002468987108e-06,3.23541013506649e-05
ZEB2,hsa-miR-200c-3p,0.901658319647518,-0.12008721728215,0.00662500535206288,0.0164475087544316
AP1AR,hsa-miR-21-5p,0.901304451359659,-0.367613835179706,9.16976517726083e-18,5.59377729421134e-16
RSBN1,hsa-miR-106b-5p,0.901240637170997,-0.153178924744267,0.000517972274710921,0.0020838373324529
E2F5,hsa-miR-1-3p,0.901197531819638,-0.148387803358451,0.000775279186439404,0.00290822708260896
RAPGEF4,hsa-miR-130b-3p,0.901155785700887,-0.252637276607391,7.23124826620817e-09,1.25808273450375e-07
NR5A2,hsa-miR-200b-3p,0.900747898214085,-0.226016147982226,2.4888558841207e-07,2.98437585312546e-06
YWHAG,hsa-miR-135a-5p,0.900501078180265,-0.154032094092603,0.000481480288797512,0.00196209006497547
MB21D2,hsa-miR-130b-3p,0.900478211900035,-0.19945573888702,5.6527513260817e-06,4.60939713886548e-05
ZEB1,hsa-miR-429,0.90043853435424,-0.238565947446903,4.94459509088779e-08,7.02674308106986e-07
ZFPM2,hsa-miR-200b-3p,0.900335827468558,-0.205114149101107,3.00448845864622e-06,2.67872262744747e-05
PTGFRN,hsa-miR-30b-5p,0.900157324678923,-0.183121381630711,3.17484581690306e-05,0.000201588220581509
ATP1B1,hsa-miR-199a-3p,0.900106252785842,-0.158843590374452,0.000316653447148554,0.00138800323325145
ZBTB4,hsa-miR-106b-5p,0.900058660813328,-0.367951410207436,8.51715985195401e-18,5.23424043782284e-16
GALNT1,hsa-miR-10a-5p,0.899985783183881,-0.203802928976296,3.48390269908093e-06,3.04112247891255e-05
HNRNPU,hsa-miR-200c-3p,0.899862932346735,-0.138193902086165,0.00175867429802402,0.00568460002010375
PKNOX1,hsa-miR-106b-5p,0.899782674069476,-0.160069350495953,0.000284043987687501,0.00126896377316495
PTPRG,hsa-miR-130b-3p,0.899412257874234,-0.218788863495658,6.05674870896774e-07,6.56570194620191e-06
VEZF1,hsa-miR-138-5p,0.899292957538714,-0.14806216281733,0.000796484027841521,0.00297410239735498
BHLHE41,hsa-miR-106b-5p,0.899201877094804,-0.10034150684371,0.0234396289316628,0.0438838292649207
PTPN3,hsa-miR-106b-5p,0.899002245120786,-0.241765708617508,3.22675958665105e-08,4.80221084985522e-07
ZBTB4,hsa-miR-93-5p,0.898926416541025,-0.172012475533221,9.45397427837999e-05,0.000507014075250959
TWF1,hsa-miR-106b-5p,0.898738796856373,-0.118589185059288,0.00733990101341273,0.0178619313769927
AKT3,hsa-miR-106b-5p,0.898344626485851,-0.202046530713084,4.2416939851933e-06,3.60328141005882e-05
BCOR,hsa-miR-30b-5p,0.898296034651165,-0.111927083056678,0.0114251369456356,0.0253188325480291
SSX2IP,hsa-miR-30b-5p,0.898250347953967,-0.161544939719105,0.000248952235483499,0.00113834234245059
KDSR,hsa-miR-15a-5p,0.898196509591307,-0.0979415427869661,0.0269857429151313,0.0488439458589211
ADD3,hsa-miR-155-5p,0.898135014106519,-0.09765509900643,0.0274383563126726,0.0494700382360718
TOPORS,hsa-miR-106b-5p,0.897686176904201,-0.233844543137575,9.18048179100026e-08,1.2239013002103e-06
CUL2,hsa-miR-30b-5p,0.89747013448609,-0.144467056393746,0.0010690345550224,0.00379567424188321
MARCKS,hsa-miR-429,0.89722399910163,-0.234058504665444,8.92914426188977e-08,1.19341400170119e-06
CTDSPL2,hsa-miR-138-5p,0.897093013503908,-0.188929195317949,1.74778703766932e-05,0.000121346893671802
NFIB,hsa-miR-429,0.896980687975429,-0.10972427756238,0.0131628391084423,0.0282273756872157
INHBB,hsa-miR-130b-3p,0.896846452841434,-0.11322724688949,0.0104976460077454,0.0236993599920847
BPTF,hsa-miR-130b-3p,0.896843809478518,-0.144928187281323,0.0010298108817079,0.00368189854339211
ATP1B1,hsa-miR-142-5p,0.896570768749853,-0.127995277837359,0.0037871747116929,0.0105552554906337
AKAP1,hsa-miR-199a-5p,0.896500912057915,-0.168593289156702,0.000130535084234975,0.000666033313595549
DOCK7,hsa-miR-30b-5p,0.896451646327943,-0.128986449557514,0.00352312650530296,0.00995481377686371
PLCB1,hsa-miR-106b-5p,0.896420071669423,-0.118910287423038,0.00718109909837031,0.0175506536777584
YWHAZ,hsa-miR-30b-5p,0.896340293005124,-0.105970370112401,0.0166648395813857,0.0338781888410266
BDNF,hsa-miR-15a-5p,0.896300418833828,-0.106973132730441,0.0156574414410917,0.0322751833739241
SRSF1,hsa-miR-1-3p,0.89626870965981,-0.101259487736604,0.0221940043439492,0.0421357333407339
HNF1B,hsa-miR-25-3p,0.896085630574897,-0.166805237039384,0.000154145443655766,0.000765933348950678
ROCK2,hsa-miR-142-3p,0.89600274208249,-0.168456686034015,0.000132211510095233,0.000673401220310274
MINK1,hsa-miR-106b-5p,0.895902640079529,-0.114749107166178,0.00949732585876239,0.0219078825318759
RCN2,hsa-miR-155-5p,0.89583367949258,-0.157523177782705,0.000355670425399492,0.0015270346556383
CAMK2G,hsa-miR-33a-5p,0.895792350402588,-0.176838559527123,5.9328217339672e-05,0.000342553128122317
CPNE8,hsa-miR-30b-5p,0.895776878598584,-0.208671908683652,2.00085134318679e-06,1.87627680986618e-05
SMAD5,hsa-miR-130b-3p,0.895696258350657,-0.169398524555846,0.00012105194100819,0.000624575904460226
SASH1,hsa-miR-106b-5p,0.895399798401076,-0.209270612776891,1.86724393392252e-06,1.76728813030976e-05
PIGA,hsa-miR-130b-3p,0.895190820879009,-0.101678001796967,0.0216454332836868,0.0413407479127841
HNRNPU,hsa-miR-200b-3p,0.895089654864568,-0.130875290478045,0.00306568741128746,0.00890008966616571
YWHAG,hsa-miR-200c-3p,0.895060339723219,-0.135846037865742,0.00210804922910644,0.00656631385448698
STRN3,hsa-miR-142-3p,0.895014011653862,-0.175914866695815,6.49244054601359e-05,0.000369962402617762
MLLT10,hsa-miR-214-3p,0.894968777611954,-0.123567324011691,0.00519941383532788,0.0135986059794198
PCDHA12,hsa-miR-16-5p,0.894879366077121,-0.101181301810004,0.0222978128958651,0.0422787986843833
ZEB2,hsa-miR-200b-3p,0.89470680686719,-0.194292597312931,9.90856368370859e-06,7.45164682576347e-05
SCRN1,hsa-miR-21-5p,0.894606142971474,-0.102851520008851,0.0201695403992567,0.0392185931139858
UBE2I,hsa-miR-30b-5p,0.894531509149871,-0.102450129840452,0.0206641909657856,0.0399205640265689
RUNX1,hsa-miR-30b-5p,0.894524831024297,-0.131572131440093,0.00291105112002851,0.0085414441560986
TRIM2,hsa-miR-181b-5p,0.894123775050618,-0.173549562039159,8.1611273806975e-05,0.000448129598370549
CPEB4,hsa-miR-130b-3p,0.893786284227384,-0.210808032826733,1.56216740454699e-06,1.51238172916382e-05
SIRT1,hsa-miR-138-5p,0.893652226966103,-0.200050927902827,5.2935914959006e-06,4.3514286794005e-05
APC,hsa-miR-203a-3p,0.893480922085694,-0.101593138605072,0.0217557074731536,0.0415075870008183
VKORC1L1,hsa-miR-30b-5p,0.893414308765325,-0.101784682849847,0.0215074966696657,0.0411288095027153
SASH1,hsa-miR-130b-3p,0.893386314444924,-0.303180235223761,2.64721070700696e-12,8.49927472433753e-11
ANP32E,hsa-miR-141-3p,0.8929438402686,-0.19003019856884,1.55757103771222e-05,0.000109864654756534
DLL4,hsa-miR-30b-5p,0.892936285179383,-0.10723507738119,0.0154032502347442,0.0318827610613185
MAT2B,hsa-miR-106b-5p,0.89279992658635,-0.160652882062222,0.000269647833917721,0.00121532960510522
HOXA1,hsa-miR-30b-5p,0.892716679708687,-0.150118529856635,0.000671085507025315,0.00258205672667534
FCHO2,hsa-miR-106b-5p,0.892675861294991,-0.1310380249353,0.00302892098555199,0.00881410452128084
BACH2,hsa-miR-16-5p,0.892527517103853,-0.102528866425801,0.0205663373044173,0.0397752790394892
DCUN1D3,hsa-miR-30b-5p,0.892497755861763,-0.109060930790299,0.0137298941504929,0.0291606954429425
FNBP1L,hsa-miR-106b-5p,0.892469754160316,-0.249017266673145,1.19925540229266e-08,1.96994304426779e-07
SYNJ1,hsa-miR-200b-3p,0.892419525330392,-0.105150788721753,0.0175299049335986,0.0352179866511438
PTPRM,hsa-miR-130b-3p,0.892391984725733,-0.263422518784853,1.5283326274702e-09,3.0509944082331e-08
YY1,hsa-miR-200a-3p,0.892233596101782,-0.101868103492986,0.0214001675796849,0.0409857763307338
CDK17,hsa-miR-429,0.892036817629873,-0.236334735767488,6.63491812277212e-08,9.13756332143137e-07
KLF10,hsa-miR-30b-5p,0.891932093277507,-0.128592001208027,0.00362613920596324,0.0101892480570429
TSG101,hsa-miR-93-5p,0.891818000300332,-0.143724394425766,0.00113511174855416,0.00398415113035323
GNAI3,hsa-miR-200b-3p,0.891804154390889,-0.138991123757458,0.0016526849352352,0.00540318560442766
LONRF1,hsa-miR-130b-3p,0.891801325809262,-0.114589478802148,0.00959811541632252,0.0220911361845682
RARA,hsa-miR-138-5p,0.891706219572901,-0.117251215866094,0.00803593733807124,0.0191930814835949
TRIM2,hsa-miR-181a-5p,0.891696328211622,-0.0984905181321142,0.0261362393827944,0.047660628945261
HECA,hsa-miR-130b-3p,0.891627430224917,-0.150111042356844,0.000671506877890121,0.00258333495894454
WAC,hsa-miR-106b-5p,0.891516776950282,-0.226036782631694,2.4824375519743e-07,2.9779119844581e-06
RECK,hsa-miR-429,0.891499885752655,-0.227643206992941,2.02883785191568e-07,2.48102530014099e-06
DDX5,hsa-miR-1-3p,0.891388742272517,-0.140362909468894,0.00148392790493491,0.00495888666502777
RARG,hsa-miR-30b-5p,0.891325179458421,-0.175854316128541,6.53081291129362e-05,0.000371893023192284
HOXA3,hsa-miR-10a-5p,0.891281347629076,-0.128070358060308,0.00376656279330297,0.0105109510113295
SLC6A6,hsa-miR-30b-5p,0.891158083953675,-0.0996969630682694,0.0243499687986833,0.0451563624412694
NRP1,hsa-miR-130b-3p,0.890949852880958,-0.179162833412554,4.71933055120191e-05,0.000282420475103819
PPP1R11,hsa-miR-15a-5p,0.890922710930993,-0.178407681479535,5.08518592043894e-05,0.000300681708640058
APC,hsa-miR-142-3p,0.890881489482496,-0.125974443555662,0.00438180713788437,0.0118639382882113
TIMP3,hsa-miR-30b-5p,0.89078492402011,-0.177720919859341,5.44103322811288e-05,0.00031821607341999
BICD2,hsa-miR-106b-5p,0.890715515851599,-0.134325271526724,0.00236707334238062,0.00721530130659474
PPP1R14C,hsa-miR-30b-5p,0.890579669537607,-0.102798598487938,0.020234162645914,0.0393073195230243
TMEM243,hsa-miR-1-3p,0.890501554266716,-0.113099597584932,0.0105856528059107,0.0238525123848895
HSPD1,hsa-miR-1-3p,0.890454946542599,-0.118365952239327,0.00745214489219631,0.0180781457172828
CAMTA1,hsa-miR-130b-3p,0.890297233009257,-0.138552496086275,0.00171025161549715,0.00555379293245904
GNAI3,hsa-miR-200c-3p,0.890246105327105,-0.165847460529075,0.000168385992356546,0.000824115613765066
ERRFI1,hsa-miR-200c-3p,0.889980292962093,-0.114775340050244,0.00948085272365283,0.0218812057758333
AGO1,hsa-miR-130b-3p,0.889576443242749,-0.239328624883955,4.46875565606995e-08,6.42776372321332e-07
TSC1,hsa-miR-130b-3p,0.889317235987561,-0.222091989598795,4.04881799604034e-07,4.57741423220696e-06
NRIP1,hsa-miR-30b-5p,0.88908283244889,-0.120919193472555,0.00625552311385224,0.0157221726499906
GCLC,hsa-miR-1-3p,0.888989277601032,-0.134382976732115,0.00235673692944886,0.00719476846099764
PPM1F,hsa-miR-200b-3p,0.888939339082265,-0.264882704832018,1.23156602406991e-09,2.50780270402436e-08
ARHGAP12,hsa-miR-199a-5p,0.888931754683983,-0.100761226226567,0.0228627894896508,0.0430836304571438
MAT2B,hsa-miR-130b-3p,0.888890376298052,-0.237554444454801,5.65174111482151e-08,7.91138431421564e-07
ZBTB18,hsa-miR-199a-5p,0.888840507410445,-0.145389642499754,0.000991892733336372,0.00357300162586737
PPARA,hsa-miR-106b-5p,0.888665586450282,-0.168881481680678,0.000127063613108796,0.000650726996509045
HECTD1,hsa-miR-142-3p,0.888653129728339,-0.240815798726173,3.6649633576624e-08,5.38112491067135e-07
WBP11,hsa-miR-15a-5p,0.888631098622558,-0.165607643030499,0.000172140056592171,0.00083936975871018
GJA1,hsa-miR-130b-3p,0.888434891548973,-0.147732983638319,0.000818463677427728,0.0030410873962435
PCDH9,hsa-miR-200a-3p,0.888418660072172,-0.123166683362831,0.00534811382692559,0.0139090524414286
FBXO11,hsa-miR-21-5p,0.888416419054605,-0.164035158275166,0.000198768119457305,0.000947603378139404
PLXNA2,hsa-miR-16-5p,0.888203095476113,-0.103989674902243,0.0188225532682309,0.0372315505274206
RAP2A,hsa-miR-33a-5p,0.88809363428741,-0.185669472281569,2.44886482832271e-05,0.000161324669690983
FLRT3,hsa-miR-199a-5p,0.888060148747591,-0.0995823595304429,0.0245149919119266,0.0453854196960099
PPP3R1,hsa-miR-211-5p,0.887936480219152,-0.115318944834083,0.00914516256910112,0.0212707924865785
UBP1,hsa-miR-34a-5p,0.887645051711887,-0.10255779148492,0.0205304906238111,0.0397245113477101
ARHGAP24,hsa-miR-21-5p,0.887643895417665,-0.429398634892869,2.6898744980706e-24,3.08071883288448e-22
MAML1,hsa-miR-130b-3p,0.887269267201243,-0.132005040538546,0.00281859379568579,0.00832325861587145
AHCYL2,hsa-miR-16-5p,0.887180570522582,-0.108804362123555,0.0139549225819479,0.0295314824758148
ABHD2,hsa-miR-106b-5p,0.887123877995843,-0.266202149076695,1.01214739911572e-09,2.09636362817702e-08
SFPQ,hsa-miR-141-3p,0.887099968573326,-0.126785807330748,0.0041336016684853,0.0113182925146915
DCUN1D3,hsa-miR-200a-3p,0.886949248983454,-0.131069279142411,0.0030219058281885,0.00880076120126532
BAHD1,hsa-miR-130b-3p,0.886859699230654,-0.274818919544396,2.73656112351319e-10,6.34613723718218e-09
UBE2D3,hsa-miR-21-5p,0.886735975711412,-0.305516922749248,1.76468565710958e-12,5.83718982614739e-11
CDK19,hsa-miR-130b-3p,0.886680499069797,-0.205303057638364,2.94085166652249e-06,2.63170279932404e-05
FAM110B,hsa-miR-25-3p,0.886677263400177,-0.138468263865432,0.00172151474423893,0.00558411019349939
IL17RD,hsa-miR-106b-5p,0.886637155201854,-0.219797633964547,5.35931281410911e-07,5.88785634970425e-06
KCTD1,hsa-miR-16-5p,0.8865460034382,-0.214677819762019,9.91197799265593e-07,1.00881940884754e-05
ZNF532,hsa-miR-200b-3p,0.886487689414006,-0.157221058993863,0.000365206790020992,0.00156184546529038
PHF6,hsa-miR-106b-5p,0.886352936633185,-0.129998876829524,0.003270764146748,0.00937893395803421
WDFY3,hsa-miR-130b-3p,0.886207183469417,-0.270855822883576,5.02292883200501e-10,1.10053006472366e-08
CREBRF,hsa-miR-106b-5p,0.886197899393685,-0.143001820436531,0.00120299573551727,0.00417313249479141
NCOR2,hsa-miR-30b-5p,0.88603689413818,-0.16011010316727,0.00028301571942523,0.00126554070758694
RECK,hsa-miR-200b-3p,0.885770005515425,-0.254529608266757,5.53353288264645e-09,9.83683660962483e-08
JAG1,hsa-miR-34a-5p,0.885385475692585,-0.214616183595091,9.98472025054131e-07,1.01515324814483e-05
PRDM4,hsa-miR-15a-5p,0.885374762777872,-0.162780523080134,0.00022273143999494,0.00103960984542662
HSPG2,hsa-miR-16-5p,0.885206694898786,-0.148571554139091,0.000763545658098215,0.00287295256611365
BTBD3,hsa-miR-130b-3p,0.885193955123564,-0.161380894898282,0.000252642964314571,0.00115230891047502
NUP153,hsa-miR-200b-3p,0.884961534716673,-0.17158888171864,9.84279712472661e-05,0.000524710313713532
WASF1,hsa-miR-34a-5p,0.884882032510769,-0.153524583905426,0.000502888450489657,0.0020334590215664
PTCH1,hsa-miR-15a-5p,0.88479764985968,-0.193534483547788,1.07464482928377e-05,7.98949623960567e-05
RNF38,hsa-miR-199b-5p,0.884735533897222,-0.100336464601092,0.0234466345841773,0.0438941092077779
WIPF1,hsa-miR-200c-3p,0.884367500453159,-0.121243063112689,0.00611676764018373,0.0154531871589076
NFIB,hsa-miR-200b-3p,0.884165565400783,-0.159754876490177,0.000292096944193799,0.00129992975689583
ATP2B2,hsa-miR-93-5p,0.884010478598506,-0.115841783704196,0.00883231848044936,0.0206784242668453
CNOT6,hsa-miR-10a-5p,0.883805343511985,-0.114421992212447,0.00970488780945504,0.0222890826348461
SMARCD2,hsa-miR-30b-5p,0.883485931218689,-0.202015837248652,4.25624264031752e-06,3.61299231872254e-05
FBXO21,hsa-miR-16-5p,0.883347672657111,-0.153305167628933,0.000512415225879333,0.0020650648885633
ZFPM2,hsa-miR-429,0.883281475426268,-0.202249333503261,4.14675311757246e-06,3.53506645478466e-05
TLN2,hsa-miR-200b-3p,0.88314362646478,-0.171050475334447,0.000103587512572426,0.000547381510769354
PPM1F,hsa-miR-200c-3p,0.883099020295059,-0.1729652908314,8.63157809665119e-05,0.000470175460088174
KIF3B,hsa-miR-106b-5p,0.883086375007541,-0.283924079267567,6.53080220175669e-11,1.71488404649141e-09
NRBF2,hsa-miR-204-5p,0.882706424210487,-0.217000822639126,7.51266604128455e-07,7.91880978369504e-06
ZBTB7A,hsa-miR-106b-5p,0.882629522220927,-0.115085752175482,0.00928784747358618,0.0215249132933939
SMAD5,hsa-miR-106b-5p,0.882621046537943,-0.140249775125479,0.00149722219612712,0.0049943847979092
GALNT2,hsa-miR-30b-5p,0.882567831536465,-0.215793153355214,8.68031292554738e-07,8.97171333459735e-06
HMGA2,hsa-miR-204-5p,0.882386015761145,-0.127224875165581,0.00400465630027791,0.0110335163246926
POGZ,hsa-miR-34a-5p,0.882308636319904,-0.159571189853501,0.000296898875899294,0.00131634673766392
E2F3,hsa-miR-141-3p,0.88219342459454,-0.153293039873228,0.000512946658330568,0.00206663173124982
CLOCK,hsa-miR-130b-3p,0.88218208185674,-0.111252819979302,0.0119341195391256,0.0261903849044292
LRRC1,hsa-miR-142-3p,0.881807408738769,-0.130403942929781,0.00317447984174194,0.00915584331996131
ARHGEF3,hsa-miR-106b-5p,0.881596689387093,-0.173987002656643,7.82483681258835e-05,0.000432945552174168
TSPAN5,hsa-miR-16-5p,0.881489968582131,-0.126988897988924,0.00407349824030521,0.01118278209792
